iso_code,continent,location,month_year,population,monthly_vaccinations_count,cumulative_vaccinations_count
NAM,Africa,Namibia,October 2020,2540916,40292475,546385551
NAM,Africa,Namibia,September 2020,2540916,46765778,593151329
NCL,Oceania,New Caledonia,April 2021,285491,1421852,1421852
NCL,Oceania,New Caledonia,August 2021,285491,1184883,2606735
NCL,Oceania,New Caledonia,February 2021,285491,80254,2686989
NCL,Oceania,New Caledonia,July 2021,285491,3738347,6425336
NCL,Oceania,New Caledonia,June 2021,285491,3064469,9489805
NCL,Oceania,New Caledonia,March 2021,285491,518457,10008262
NCL,Oceania,New Caledonia,May 2021,285491,2446876,12455138
NER,Africa,Niger,April 2020,24206636,25347119,25347119
NER,Africa,Niger,April 2021,24206636,296465,25643584
NER,Africa,Niger,August 2020,24206636,16932217,42575801
NER,Africa,Niger,August 2021,24206636,4966008,47541809
NER,Africa,Niger,December 2020,24206636,7710205,55252014
NER,Africa,Niger,February 2021,24206636,2833415,58085429
NER,Africa,Niger,January 2021,24206636,5366908,63452337
NER,Africa,Niger,July 2020,24206636,19275515,82727852
NER,Africa,Niger,July 2021,24206636,10442090,93169942
NER,Africa,Niger,June 2020,24206636,20884855,114054797
NER,Africa,Niger,June 2021,24206636,6360604,120415401
NER,Africa,Niger,March 2020,24206636,10753322,131168723
NER,Africa,Niger,March 2021,24206636,922124,132090847
NER,Africa,Niger,May 2020,24206636,23886519,155977366
NER,Africa,Niger,May 2021,24206636,3274138,159251504
NER,Africa,Niger,November 2020,24206636,9692622,168944126
NER,Africa,Niger,October 2020,24206636,12321210,181265336
NER,Africa,Niger,September 2020,24206636,14154884,195420220
NGA,Africa,Nigeria,April 2020,206139587,11006813,11006813
NGA,Africa,Nigeria,April 2021,206139587,31698559,42705372
NGA,Africa,Nigeria,August 2020,206139587,7053461,49758833
NGA,Africa,Nigeria,August 2021,206139587,41617549,91376382
NGA,Africa,Nigeria,December 2020,206139587,2750850,94127232
NGA,Africa,Nigeria,February 2020,206139587,840727,94967959
NGA,Africa,Nigeria,February 2021,206139587,557451,95525410
NGA,Africa,Nigeria,January 2021,206139587,1657564,97182974
NGA,Africa,Nigeria,July 2020,206139587,8146747,105329721
NGA,Africa,Nigeria,July 2021,206139587,120824458,226154179
NGA,Africa,Nigeria,June 2020,206139587,8924904,235079083
NGA,Africa,Nigeria,June 2021,206139587,81931702,317010785
NGA,Africa,Nigeria,March 2020,206139587,12449359,329460144
NGA,Africa,Nigeria,March 2021,206139587,5124818,334584962
NGA,Africa,Nigeria,May 2020,206139587,10298053,344883015
NGA,Africa,Nigeria,May 2021,206139587,53753056,398636071
NGA,Africa,Nigeria,November 2020,206139587,3703068,402339139
NGA,Africa,Nigeria,October 2020,206139587,4902156,407241295
NGA,Africa,Nigeria,September 2020,206139587,5784977,413026272
NIC,North America,Nicaragua,April 2020,6624554,62803685,62803685
NIC,North America,Nicaragua,April 2021,6624554,2617039,65420724
NIC,North America,Nicaragua,August 2020,6624554,40014827,105435551
NIC,North America,Nicaragua,August 2021,6624554,10261217,115696768
NIC,North America,Nicaragua,December 2020,6624554,15234071,130930839
NIC,North America,Nicaragua,February 2021,6624554,2660229,133591068
NIC,North America,Nicaragua,January 2021,6624554,8937322,142528390
NIC,North America,Nicaragua,July 2020,6624554,46311576,188839966
NIC,North America,Nicaragua,July 2021,6624554,14871287,203711253
NIC,North America,Nicaragua,June 2020,6624554,50812997,254524250
NIC,North America,Nicaragua,June 2021,6624554,8414770,262939020
NIC,North America,Nicaragua,March 2020,6624554,29046296,291985316
NIC,North America,Nicaragua,March 2021,6624554,651264,292636580
NIC,North America,Nicaragua,May 2020,6624554,58701954,351338534
NIC,North America,Nicaragua,May 2021,6624554,5370251,356708785
NIC,North America,Nicaragua,November 2020,6624554,20737993,377446778
NIC,North America,Nicaragua,October 2020,6624554,27624449,405071227
NIC,North America,Nicaragua,September 2020,6624554,32728680,437799907
NIU,Oceania,Niue,August 2021,1618,20394,20394
NIU,Oceania,Niue,July 2021,1618,47961,68355
NIU,Oceania,Niue,June 2021,1618,3913,72268
NLD,Europe,Netherlands,April 2020,17134873,190642925,190642925
NLD,Europe,Netherlands,April 2021,17134873,122452527,313095452
NLD,Europe,Netherlands,August 2020,17134873,107928909,421024361
NLD,Europe,Netherlands,August 2021,17134873,207743638,628767999
NLD,Europe,Netherlands,December 2020,17134873,19223675,647991674
NLD,Europe,Netherlands,February 2020,17134873,22406570,670398244
NLD,Europe,Netherlands,February 2021,17134873,23373805,693772049
NLD,Europe,Netherlands,January 2021,17134873,4603197,698375246
NLD,Europe,Netherlands,July 2020,17134873,130468764,828844010
NLD,Europe,Netherlands,July 2021,17134873,571818094,1400662104
NLD,Europe,Netherlands,June 2020,17134873,147721037,1548383141
NLD,Europe,Netherlands,June 2021,17134873,387432774,1935815915
NLD,Europe,Netherlands,March 2020,17134873,219173998,2154989913
